file_name,emiten_code,year,page_number,classification,extraction_method,raw_text_length,ocr_text_length,final_text_length,image_count,image_coverage_ratio,ocr_input_tokens,ocr_output_tokens,processing_time_ms,error
MORA_2024.pdf,MORA,2024,1,image,gemini_ocr,0,4058,4058,1,0.9988,1129,828,6388,
MORA_2024.pdf,MORA,2024,2,image,gemini_ocr,0,3135,3135,1,1.0071,1129,673,5262,
MPMX_2024.pdf,MPMX,2024,1,image,gemini_ocr,0,4640,4640,1,1.0,1129,1085,6873,
MPMX_2024.pdf,MPMX,2024,2,image,gemini_ocr,0,5070,5070,1,1.0,1129,889,7445,
MORA_2023.pdf,MORA,2023,1,image,gemini_ocr,0,4851,4851,11,1.7121,1129,959,7293,
MORA_2023.pdf,MORA,2023,2,image,gemini_ocr,0,5417,5417,12,1.7128,1129,1110,8531,
MPOW_2023.pdf,MPOW,2023,1,image,gemini_ocr,0,3796,3796,2,1.82,1129,884,10552,
MPPA_2022.pdf,MPPA,2022,1,image,gemini_ocr,0,7955,7955,2,1.0009,1129,1914,10951,
MPRO_2023.pdf,MPRO,2023,1,image,gemini_ocr,0,5358,5358,3,0.9875,1129,1091,6860,
MPPA_2024.pdf,MPPA,2024,1,image,gemini_ocr,0,4494,4494,1,1.0009,1129,971,8341,
MPPA_2024.pdf,MPPA,2024,2,image,gemini_ocr,0,4152,4152,2,2.0018,1129,845,6346,
MPPA_2023.pdf,MPPA,2023,1,image,gemini_ocr,0,4764,4764,1,1.0,1129,1033,10000,
MPPA_2023.pdf,MPPA,2023,2,image,gemini_ocr,0,4626,4626,1,1.0,1129,923,7489,
MPXL_2024.pdf,MPXL,2024,1,image,gemini_ocr,55,2610,2610,4,4.0003,1129,555,7398,
MPXL_2024.pdf,MPXL,2024,2,image,gemini_ocr,144,2888,2888,2,2.0001,1129,778,5300,
MRAT_2023.pdf,MRAT,2023,1,image,gemini_ocr,0,4380,4380,1,1.0,1129,937,7241,
MRAT_2023.pdf,MRAT,2023,2,image,gemini_ocr,0,4859,4859,1,1.0,1129,963,6502,
MREI_2022.pdf,MREI,2022,1,image,gemini_ocr,0,4325,4325,1,1.0005,1129,863,6723,
MREI_2023.pdf,MREI,2023,1,image,gemini_ocr,0,4354,4354,1,1.0009,1129,894,5473,
MREI_2024.pdf,MREI,2024,1,image,gemini_ocr,0,4318,4318,1,1.0,1129,884,5410,
MSIE_2024.pdf,MSIE,2024,1,image,gemini_ocr,0,5965,5965,3,1.0285,1129,1411,6409,
MSIE_2024.pdf,MSIE,2024,2,image,gemini_ocr,0,3507,3507,3,2.0401,1129,721,6386,
MSIE_2023.pdf,MSIE,2023,1,image,gemini_ocr,0,5507,5507,1,1.0003,1129,1229,7908,
MSIE_2023.pdf,MSIE,2023,2,image,gemini_ocr,0,4481,4481,1,1.0,1129,894,6403,
MRAT_2024.pdf,MRAT,2024,1,image,gemini_ocr,0,4375,4375,1,0.9998,1117,1009,11629,
MRAT_2024.pdf,MRAT,2024,2,image,gemini_ocr,0,3430,3430,1,0.9997,1129,707,15944,
MSIN_2022.pdf,MSIN,2022,1,image,gemini_ocr,0,5750,5750,2,2.0,1129,1318,12290,
MSIN_2022.pdf,MSIN,2022,2,image,gemini_ocr,0,3674,3674,2,2.0,1129,934,5118,
MSIN_2023.pdf,MSIN,2023,1,image,gemini_ocr,0,5817,5817,1,1.0,1129,1246,7650,
MSIN_2023.pdf,MSIN,2023,2,image,gemini_ocr,0,4342,4342,1,1.0,1129,901,6328,
MSKY_2023.pdf,MSKY,2023,1,image,gemini_ocr,0,4107,4107,1,1.0,1129,811,6049,
MSIN_2024.pdf,MSIN,2024,1,image,gemini_ocr,0,6117,6117,1,1.0,1129,1296,7576,
MSIN_2024.pdf,MSIN,2024,2,image,gemini_ocr,0,3154,3154,1,1.0,1129,643,8131,
MSKY_2022.pdf,MSKY,2022,1,image,gemini_ocr,0,5740,5740,1,1.0,1129,1242,8653,
MSKY_2022.pdf,MSKY,2022,2,image,gemini_ocr,0,4858,4858,1,1.0,1129,923,5562,
MSKY_2024.pdf,MSKY,2024,1,image,gemini_ocr,0,4506,4506,1,1.0,1129,888,8014,
MSTI_2023.pdf,MSTI,2023,1,image,gemini_ocr,0,4174,4174,1,0.8503,1129,916,6003,
MSTI_2023.pdf,MSTI,2023,2,image,gemini_ocr,0,4636,4636,1,0.8491,1129,993,6868,
MSTI_2024.pdf,MSTI,2024,1,image,gemini_ocr,0,4153,4153,1,0.9068,1139,911,6277,
MSTI_2024.pdf,MSTI,2024,2,image,gemini_ocr,0,4638,4638,1,0.9068,1139,988,6037,
MTDL_2022.pdf,MTDL,2022,1,image,gemini_ocr,0,4359,4359,1,1.0,1129,963,6058,
MTDL_2022.pdf,MTDL,2022,2,image,gemini_ocr,0,4252,4252,1,1.0,1129,839,6585,
MTDL_2022.pdf,MTDL,2022,3,image,gemini_ocr,0,3950,3950,1,1.0,1129,806,9638,
MTDL_2023.pdf,MTDL,2023,1,image,gemini_ocr,0,4366,4366,1,1.0,1129,1067,6700,
MTDL_2023.pdf,MTDL,2023,2,image,gemini_ocr,0,4012,4012,1,1.0,1129,790,5234,
MTDL_2023.pdf,MTDL,2023,3,image,gemini_ocr,0,3872,3872,1,1.0,1129,798,8722,
MTEL_2022.pdf,MTEL,2022,1,image,gemini_ocr,0,4064,4064,1,0.9182,1129,801,5734,
MTEL_2022.pdf,MTEL,2022,2,image,gemini_ocr,0,3550,3550,1,0.9137,1129,858,6248,
MTEL_2022.pdf,MTEL,2022,3,image,gemini_ocr,0,3241,3241,1,0.8991,1129,788,6469,
MTFN_2024.pdf,MTFN,2024,1,image,gemini_ocr,0,3883,3883,1,0.9925,1129,754,6242,
MTDL_2024.pdf,MTDL,2024,1,image,gemini_ocr,0,4360,4360,1,1.0,1129,1069,8913,
MTDL_2024.pdf,MTDL,2024,2,image,gemini_ocr,0,4063,4063,1,1.0,1129,943,5920,
MTDL_2024.pdf,MTDL,2024,3,image,gemini_ocr,0,4051,4051,1,1.0,1129,831,6375,
MTDL_2024.pdf,MTDL,2024,4,image,gemini_ocr,0,4284,4284,1,1.0,1129,806,5630,
MTEL_2023.pdf,MTEL,2023,1,image,gemini_ocr,60,4044,4044,1,0.9429,1129,894,6910,
MTEL_2023.pdf,MTEL,2023,2,image,gemini_ocr,58,3305,3305,1,0.9275,1129,808,6508,
MTEL_2024.pdf,MTEL,2024,1,image,gemini_ocr,0,4044,4044,1,0.0254,1129,796,9266,
MTEL_2024.pdf,MTEL,2024,2,image,gemini_ocr,0,3132,3132,1,0.0254,1129,753,4780,
MTLA_2023.pdf,MTLA,2023,1,image,gemini_ocr,0,4635,4635,2,2.003,1129,880,5590,
MTLA_2024.pdf,MTLA,2024,1,image,gemini_ocr,0,5544,5544,1,1.0,1129,1243,7156,
MTLA_2024.pdf,MTLA,2024,2,image,gemini_ocr,0,4928,4928,1,1.0,1129,926,6936,
MTPS_2022.pdf,MTPS,2022,1,image,gemini_ocr,0,4194,4194,2,2.0013,1129,1061,7001,
MTPS_2022.pdf,MTPS,2022,2,image,gemini_ocr,0,3846,3846,1,1.0,1129,1005,6003,
MTMH_2022.pdf,MTMH,2022,1,image,gemini_ocr,0,4370,4370,1,1.0015,1129,974,5981,
MTMH_2022.pdf,MTMH,2022,2,image,gemini_ocr,0,4349,4349,1,1.0015,1129,990,10013,
MTMH_2022.pdf,MTMH,2022,3,image,gemini_ocr,0,4649,4649,1,1.0015,1129,1002,5864,
MTPS_2024.pdf,MTPS,2024,1,image,gemini_ocr,0,4334,4334,1,1.0,1129,887,5967,
MTMH_2023.pdf,MTMH,2023,1,image,gemini_ocr,0,4759,4759,1,0.9783,1129,1129,6035,
MTMH_2023.pdf,MTMH,2023,2,image,gemini_ocr,0,4551,4551,1,0.9783,1129,1016,8071,
MTMH_2023.pdf,MTMH,2023,3,image,gemini_ocr,0,4478,4478,1,0.9783,1129,911,7047,
MTPS_2023.pdf,MTPS,2023,1,image,gemini_ocr,0,4160,4160,2,2.0032,1129,967,5328,
MTPS_2023.pdf,MTPS,2023,2,image,gemini_ocr,0,3855,3855,1,0.9932,1129,1012,7387,
MTWI_2022.pdf,MTWI,2022,1,image,gemini_ocr,0,3641,3641,27,1.468,1129,802,8860,
MTWI_2023.pdf,MTWI,2023,1,image,gemini_ocr,0,3787,3787,1,1.0,1129,832,7411,
MTWI_2023.pdf,MTWI,2023,2,image,gemini_ocr,0,3161,3161,1,1.0,1129,713,4778,
MTWI_2024.pdf,MTWI,2024,1,image,gemini_ocr,0,4495,4495,1,1.0,1129,942,6061,
MTWI_2024.pdf,MTWI,2024,2,image,gemini_ocr,0,3596,3596,1,1.0,1129,792,6636,
MYOH_2022.pdf,MYOH,2022,1,image,gemini_ocr,0,4329,4329,1,1.0,1129,957,7255,
MYOH_2022.pdf,MYOH,2022,2,image,gemini_ocr,0,4052,4052,1,1.0,1129,861,7152,
MYOH_2024.pdf,MYOH,2024,1,image,gemini_ocr,0,4340,4340,1,1.0,1129,1060,5868,
MYOH_2024.pdf,MYOH,2024,2,image,gemini_ocr,0,4017,4017,1,1.0,1129,817,6088,
MUTU_2024.pdf,MUTU,2024,1,image,gemini_ocr,0,2499,2499,1,0.9998,1129,608,6031,
MUTU_2024.pdf,MUTU,2024,2,image,gemini_ocr,0,2023,2023,1,0.9998,1129,565,9156,
MUTU_2024.pdf,MUTU,2024,3,image,gemini_ocr,0,2022,2022,1,0.9998,1129,578,8171,
MUTU_2024.pdf,MUTU,2024,4,image,gemini_ocr,0,1982,1982,1,0.9998,1129,594,5847,
MYOR_2022.pdf,MYOR,2022,1,image,gemini_ocr,0,4745,4745,1,0.9955,1129,1020,7010,
MYOR_2023.pdf,MYOR,2023,1,image,gemini_ocr,0,4640,4640,1,0.9964,1129,1075,5631,
NAIK_2024.pdf,NAIK,2024,1,image,gemini_ocr,0,3578,3578,1,1.0006,1129,727,5879,
MYOH_2023.pdf,MYOH,2023,1,image,gemini_ocr,0,4343,4343,1,1.0,1129,963,6493,
MYOH_2023.pdf,MYOH,2023,2,image,gemini_ocr,0,4396,4396,1,1.0,1129,964,6330,
MYOH_2023.pdf,MYOH,2023,3,image,gemini_ocr,0,3983,3983,1,1.0,1129,797,6564,
MYOH_2023.pdf,MYOH,2023,4,image,gemini_ocr,0,4389,4389,1,1.0,1129,879,6458,
MYOR_2024.pdf,MYOR,2024,1,image,gemini_ocr,0,4768,4768,1,1.0075,1129,1030,8282,
NANO_2023.pdf,NANO,2023,1,image,gemini_ocr,0,3772,3772,1,1.0,1129,912,6560,
NANO_2022.pdf,NANO,2022,1,image,gemini_ocr,0,3956,3956,1,1.0,1129,893,8246,
MYTX_2024.pdf,MYTX,2024,1,image,gemini_ocr,0,4441,4441,1,1.0003,1129,867,5094,
MYTX_2024.pdf,MYTX,2024,2,image,gemini_ocr,0,5248,5248,1,1.0003,1129,1031,7906,
MYTX_2024.pdf,MYTX,2024,3,image,gemini_ocr,0,4281,4281,1,1.0003,1129,955,6318,
NASA_2022.pdf,NASA,2022,1,image,gemini_ocr,0,4588,4588,1,1.0,1139,1000,6493,
NASA_2022.pdf,NASA,2022,2,image,gemini_ocr,0,4970,4970,1,1.0,1139,1042,7563,
NASI_2022.pdf,NASI,2022,1,image,gemini_ocr,0,3797,3797,1,1.0,1129,802,5213,
NASA_2024.pdf,NASA,2024,1,image,gemini_ocr,0,4538,4538,1,1.0,1129,996,6948,
NASA_2024.pdf,NASA,2024,2,image,gemini_ocr,0,4978,4978,1,1.0,1129,1037,7113,
NATO_2022.pdf,NATO,2022,1,image,gemini_ocr,0,4580,4580,1,0.9985,1117,958,8108,
NASA_2023.pdf,NASA,2023,1,image,gemini_ocr,0,4540,4540,1,1.0,1129,999,11168,
NASA_2023.pdf,NASA,2023,2,image,gemini_ocr,0,4988,4988,1,1.0,1129,1038,10541,
NASI_2024.pdf,NASI,2024,1,image,gemini_ocr,0,4199,4199,1,0.9991,1129,965,6425,
NASI_2024.pdf,NASI,2024,2,image,gemini_ocr,0,4085,4085,1,0.9991,1129,975,7714,
NATO_2023.pdf,NATO,2023,1,image,gemini_ocr,0,4802,4802,1,0.9984,1129,1135,7491,
NATO_2023.pdf,NATO,2023,2,image,gemini_ocr,0,3996,3996,1,0.9981,1129,858,6077,
NCKL_2022.pdf,NCKL,2022,1,image,gemini_ocr,0,2606,2606,2,1.0336,1129,547,5230,
NCKL_2022.pdf,NCKL,2022,2,image,gemini_ocr,0,3342,3342,2,1.0336,1129,789,6063,
NAYZ_2022.pdf,NAYZ,2022,1,image,gemini_ocr,0,4293,4293,1,1.0006,1129,931,5371,
NAYZ_2022.pdf,NAYZ,2022,2,image,gemini_ocr,0,5119,5119,1,1.0006,1129,1076,13014,
NELY_2022.pdf,NELY,2022,1,image,gemini_ocr,58,4192,4192,2,2.0004,1129,823,8278,
NCKL_2023.pdf,NCKL,2023,1,image,gemini_ocr,0,2856,2856,2,1.0019,1129,653,6706,
NCKL_2023.pdf,NCKL,2023,2,image,gemini_ocr,0,3262,3262,1,1.0009,1129,711,6063,
NCKL_2023.pdf,NCKL,2023,3,image,gemini_ocr,0,2523,2523,2,1.0019,1129,611,6238,
NETV_2022.pdf,NETV,2022,1,image,gemini_ocr,0,4347,4347,1,0.9999,1129,938,6321,
NELY_2023.pdf,NELY,2023,1,image,gemini_ocr,142,4551,4551,2,1.0147,1129,918,6858,
NELY_2023.pdf,NELY,2023,2,image,gemini_ocr,142,4769,4769,3,2.0152,1129,984,7150,
NETV_2023.pdf,NETV,2023,1,image,gemini_ocr,86,5518,5518,2,1.0023,1129,1144,9396,
NELY_2024.pdf,NELY,2024,1,image,gemini_ocr,161,4052,4052,3,2.0186,1129,830,6816,
NELY_2024.pdf,NELY,2024,2,image,gemini_ocr,161,4624,4624,2,1.0177,1129,860,8171,
NICE_2024.pdf,NICE,2024,1,image,gemini_ocr,0,4310,4310,1,0.8249,1129,833,5315,
NICE_2023.pdf,NICE,2023,1,image,gemini_ocr,0,3081,3081,1,1.0015,1129,692,6261,
NICE_2023.pdf,NICE,2023,2,image,gemini_ocr,0,2567,2567,1,1.0016,1129,601,5296,
NICL_2022.pdf,NICL,2022,1,image,gemini_ocr,67,4568,4568,14,2.3424,1129,1012,5746,
NICL_2022.pdf,NICL,2022,2,image,gemini_ocr,65,3369,3369,7,1.3603,1129,715,5815,
NIKL_2022.pdf,NIKL,2022,1,image,gemini_ocr,0,4803,4803,2,1.002,1129,986,6157,
NICL_2023.pdf,NICL,2023,1,image,gemini_ocr,61,4578,4578,1,0.8477,1129,1018,6309,
NICL_2023.pdf,NICL,2023,2,image,gemini_ocr,69,3736,3736,1,0.8477,1129,735,5206,
NICL_2024.pdf,NICL,2024,1,image,gemini_ocr,57,4542,4542,1,0.9111,1129,1004,7261,
NICL_2024.pdf,NICL,2024,2,image,gemini_ocr,71,4011,4011,1,0.9111,1129,837,9665,
NIKL_2024.pdf,NIKL,2024,1,image,gemini_ocr,0,5134,5134,1,1.0009,1129,1244,7327,
NIKL_2024.pdf,NIKL,2024,2,image,gemini_ocr,0,4108,4108,1,1.0009,1129,778,5105,
NIKL_2023.pdf,NIKL,2023,1,image,gemini_ocr,59,5194,5194,1,1.0009,1129,1256,7099,
NIKL_2023.pdf,NIKL,2023,2,image,gemini_ocr,57,4616,4616,1,0.9993,1129,907,6495,
NOBU_2022.pdf,NOBU,2022,1,image,gemini_ocr,0,4104,4104,2,2.0009,1129,838,10265,
NOBU_2022.pdf,NOBU,2022,2,image,gemini_ocr,0,3954,3954,1,1.0005,1129,756,5308,
NIRO_2022.pdf,NIRO,2022,1,image,gemini_ocr,0,2807,2807,1,1.0,1129,641,9294,
NIRO_2022.pdf,NIRO,2022,2,image,gemini_ocr,0,2787,2787,1,1.0,1129,778,7799,
NIRO_2022.pdf,NIRO,2022,3,image,gemini_ocr,0,3220,3220,1,1.0,1129,695,5102,
NOBU_2023.pdf,NOBU,2023,1,image,gemini_ocr,0,4326,4326,1,1.0009,1129,896,6178,
NOBU_2024.pdf,NOBU,2024,1,image,gemini_ocr,111,3751,3751,1,1.0009,1129,772,5861,
NOBU_2024.pdf,NOBU,2024,2,image,gemini_ocr,110,3959,3959,2,2.0018,1129,782,6452,
NISP_2022.pdf,NISP,2022,1,image,gemini_ocr,116,4386,4386,1,0.9997,1129,1085,11101,
NISP_2022.pdf,NISP,2022,2,image,gemini_ocr,97,3758,3758,1,0.9997,1129,781,5061,
NISP_2022.pdf,NISP,2022,3,image,gemini_ocr,116,3427,3427,1,0.9997,1129,677,5154,
NISP_2022.pdf,NISP,2022,4,image,gemini_ocr,97,3942,3942,1,0.9997,1129,741,8305,
NISP_2022.pdf,NISP,2022,5,image,gemini_ocr,116,3898,3898,1,0.9997,1129,762,6356,
NISP_2024.pdf,NISP,2024,1,image,gemini_ocr,57,4389,4389,1,0.8107,1129,1098,5910,
NISP_2024.pdf,NISP,2024,2,image,gemini_ocr,153,3967,3967,1,0.8107,1129,844,6314,
NISP_2024.pdf,NISP,2024,3,image,gemini_ocr,57,3485,3485,1,0.8107,1129,690,5485,
NISP_2024.pdf,NISP,2024,4,image,gemini_ocr,153,3937,3937,1,0.8107,1129,765,8436,
NISP_2024.pdf,NISP,2024,5,image,gemini_ocr,57,3660,3660,1,0.8107,1129,720,5393,
NISP_2024.pdf,NISP,2024,6,image,gemini_ocr,153,4072,4072,1,0.8107,1129,905,5439,
NPGF_2022.pdf,NPGF,2022,1,image,gemini_ocr,0,3982,3982,1,1.0,1129,860,12803,
NPGF_2022.pdf,NPGF,2022,2,image,gemini_ocr,0,4390,4390,1,1.0,1129,967,8306,
NRCA_2022.pdf,NRCA,2022,1,image,gemini_ocr,0,4613,4613,1,0.8107,1129,939,7598,
NRCA_2024.pdf,NRCA,2024,1,image,gemini_ocr,0,4196,4196,1,0.8107,1129,893,6834,
NRCA_2023.pdf,NRCA,2023,1,image,gemini_ocr,0,4658,4658,1,0.9033,1129,977,11050,
NPGF_2024.pdf,NPGF,2024,1,image,gemini_ocr,0,4014,4014,1,0.9827,1129,940,8136,
NPGF_2024.pdf,NPGF,2024,2,image,gemini_ocr,0,4597,4597,1,0.9827,1129,959,7385,
NTBK_2023.pdf,NTBK,2023,1,image,gemini_ocr,0,4927,4927,1,1.0006,1129,953,6955,
OASA_2024.pdf,OASA,2024,1,image,gemini_ocr,0,5069,5069,1,0.983,1129,1231,7200,
NSSS_2022.pdf,NSSS,2022,1,image,gemini_ocr,0,2852,2852,1,0.8099,1129,653,4878,
NSSS_2022.pdf,NSSS,2022,2,image,gemini_ocr,0,3836,3836,1,0.8099,1129,930,5373,
NSSS_2022.pdf,NSSS,2022,3,image,gemini_ocr,0,2870,2870,1,0.8099,1129,710,5820,
NZIA_2022.pdf,NZIA,2022,1,image,gemini_ocr,0,5809,5809,120,41.8941,1129,1285,7328,
NZIA_2022.pdf,NZIA,2022,2,image,gemini_ocr,24,4167,4167,99,33.263,1129,760,4710,
OILS_2023.pdf,OILS,2023,1,image,gemini_ocr,125,8394,8394,2,0.6994,1129,2033,14249,
OBMD_2023.pdf,OBMD,2023,1,image,gemini_ocr,0,5170,5170,1,1.0006,1129,1236,8732,
OBMD_2023.pdf,OBMD,2023,2,image,gemini_ocr,0,4778,4778,1,1.0006,1129,858,7865,
OLIV_2022.pdf,OLIV,2022,1,image,gemini_ocr,87,4143,4143,1,0.8053,1129,954,7190,
OLIV_2022.pdf,OLIV,2022,2,image,gemini_ocr,87,5483,5483,1,0.8053,1129,1076,6236,
OLIV_2024.pdf,OLIV,2024,1,image,gemini_ocr,0,4702,4702,1,1.0,1129,920,6567,
OBMD_2022.pdf,OBMD,2022,1,image,gemini_ocr,0,4012,4012,26,1.0122,1129,898,7715,
OBMD_2022.pdf,OBMD,2022,2,image,gemini_ocr,0,3824,3824,26,1.0122,1129,790,8188,
OBMD_2022.pdf,OBMD,2022,3,image,gemini_ocr,0,3633,3633,26,1.0122,1129,702,6133,
OBMD_2022.pdf,OBMD,2022,4,image,gemini_ocr,0,4227,4227,29,1.1272,1129,850,7195,
OMRE_2023.pdf,OMRE,2023,1,image,gemini_ocr,0,5596,5596,1,1.0,1129,1227,8804,
OMRE_2024.pdf,OMRE,2024,1,image,gemini_ocr,0,5552,5552,1,1.0,1129,1240,7785,
OMRE_2024.pdf,OMRE,2024,2,image,gemini_ocr,0,5123,5123,1,1.0,1129,1096,6143,
OMED_2023.pdf,OMED,2023,1,image,gemini_ocr,0,5425,5425,1,1.0006,1129,1166,8782,
OMED_2023.pdf,OMED,2023,2,image,gemini_ocr,0,4355,4355,1,1.0006,1129,934,9405,
OMED_2023.pdf,OMED,2023,3,image,gemini_ocr,0,4700,4700,1,1.0006,1129,905,11924,
OMED_2023.pdf,OMED,2023,4,image,gemini_ocr,0,4147,4147,1,1.0006,1129,868,6785,
PADI_2023.pdf,PADI,2023,1,image,gemini_ocr,0,3494,3494,25,1.5384,1129,823,4649,
PADI_2023.pdf,PADI,2023,2,image,gemini_ocr,0,4194,4194,35,1.6696,1129,785,4248,
PADI_2024.pdf,PADI,2024,1,image,gemini_ocr,0,3779,3779,9,1.6119,1129,920,5355,
PADI_2024.pdf,PADI,2024,2,image,gemini_ocr,0,4201,4201,7,1.6169,1129,786,5303,
PAMG_2023.pdf,PAMG,2023,1,image,gemini_ocr,74,4667,4667,1,0.8179,1129,1011,4940,
PADA_2022.pdf,PADA,2022,1,image,gemini_ocr,52,5467,5467,4,4.0599,1129,1217,7818,
PADA_2022.pdf,PADA,2022,2,image,gemini_ocr,88,4771,4771,4,4.0516,1129,1022,7086,
PAMG_2022.pdf,PAMG,2022,1,image,gemini_ocr,3,4119,4119,1,0.9014,1129,926,10140,
PAMG_2022.pdf,PAMG,2022,2,image,gemini_ocr,3,4408,4408,1,0.9014,1129,940,4970,
PANI_2024.pdf,PANI,2024,1,image,gemini_ocr,0,4088,4088,1,0.9996,1129,761,6192,
PANI_2023.pdf,PANI,2023,1,image,gemini_ocr,0,4169,4169,1,0.9999,1129,901,7619,
PART_2024.pdf,PART,2024,1,image,gemini_ocr,0,7357,7357,2,1.004,1129,1591,9802,
PAMG_2024.pdf,PAMG,2024,1,image,gemini_ocr,72,4171,4171,1,0.8966,1129,954,10334,
PAMG_2024.pdf,PAMG,2024,2,image,gemini_ocr,70,4314,4314,1,0.8966,1129,912,7650,
PBRX_2022.pdf,PBRX,2022,1,image,gemini_ocr,0,8073,8073,2,1.0009,1129,1775,11018,
PBSA_2023.pdf,PBSA,2023,1,image,gemini_ocr,0,3014,3014,1,1.0,1129,563,4783,
PBRX_2023.pdf,PBRX,2023,1,image,gemini_ocr,0,8559,8559,2,1.0009,1129,1706,12927,
PBID_2023.pdf,PBID,2023,1,image,gemini_ocr,0,3664,3664,1,0.7757,1129,889,8282,
PBID_2023.pdf,PBID,2023,2,image,gemini_ocr,0,3427,3427,1,0.7845,1129,756,10034,
PBRX_2024.pdf,PBRX,2024,1,image,gemini_ocr,0,4344,4344,1,1.0,1129,1055,8104,
PBRX_2024.pdf,PBRX,2024,2,image,gemini_ocr,0,3928,3928,2,2.0,1129,811,7473,
PDES_2022.pdf,PDES,2022,1,image,gemini_ocr,0,5083,5083,2,2.0165,1129,998,8958,
PEGE_2022.pdf,PEGE,2022,1,image,gemini_ocr,0,4311,4311,1,1.0,1129,820,6342,
PEGE_2022.pdf,PEGE,2022,2,image,gemini_ocr,0,3455,3455,1,1.0003,1129,675,4719,
PEGE_2023.pdf,PEGE,2023,1,image,gemini_ocr,0,4365,4365,1,0.9967,1129,833,7233,
PEGE_2023.pdf,PEGE,2023,2,image,gemini_ocr,0,3358,3358,1,0.9968,1129,719,5158,
PEGE_2024.pdf,PEGE,2024,1,image,gemini_ocr,0,4482,4482,1,0.9973,1129,855,6420,
PEGE_2024.pdf,PEGE,2024,2,image,gemini_ocr,0,3508,3508,1,0.9976,1129,760,5345,
PDPP_2024.pdf,PDPP,2024,1,image,gemini_ocr,0,4559,4559,2,1.9218,1129,1040,7920,
PDPP_2024.pdf,PDPP,2024,2,image,gemini_ocr,0,4902,4902,1,0.9958,1129,1064,9212,
PDPP_2024.pdf,PDPP,2024,3,image,gemini_ocr,0,4611,4611,2,1.9919,1129,995,7228,
PGJO_2023.pdf,PGJO,2023,1,image,gemini_ocr,0,4913,4913,1,1.0,1117,1005,7152,
PGAS_2022.pdf,PGAS,2022,1,image,gemini_ocr,51,2895,2895,1,0.9999,1129,606,5291,
PGAS_2022.pdf,PGAS,2022,2,image,gemini_ocr,56,3451,3451,1,0.9999,1129,859,5891,
PGAS_2022.pdf,PGAS,2022,3,image,gemini_ocr,51,2573,2573,1,0.9999,1129,582,6260,
PGAS_2022.pdf,PGAS,2022,4,image,gemini_ocr,56,2565,2565,1,0.9999,1129,716,4603,
PGAS_2024.pdf,PGAS,2024,1,image,gemini_ocr,0,2813,2813,1,0.9999,1129,578,4235,
PGAS_2024.pdf,PGAS,2024,2,image,gemini_ocr,0,3514,3514,1,0.9999,1129,872,6464,
PGAS_2024.pdf,PGAS,2024,3,image,gemini_ocr,0,2158,2158,1,0.9999,1129,519,6819,
PGAS_2024.pdf,PGAS,2024,4,image,gemini_ocr,0,3471,3471,1,0.9999,1129,867,5780,
PGJO_2024.pdf,PGJO,2024,1,image,gemini_ocr,0,4613,4613,1,1.0,1129,1170,6639,
PGJO_2024.pdf,PGJO,2024,2,image,gemini_ocr,0,4213,4213,1,1.0,1129,784,5130,
PGLI_2022.pdf,PGLI,2022,1,image,gemini_ocr,0,3769,3769,1,1.0,1129,806,6390,
PEHA_2024.pdf,PEHA,2024,1,image,gemini_ocr,0,2797,2797,1,0.999,1129,567,4350,
PEHA_2024.pdf,PEHA,2024,2,image,gemini_ocr,0,3243,3243,1,0.999,1129,639,5811,
PEHA_2024.pdf,PEHA,2024,3,image,gemini_ocr,0,3435,3435,1,0.999,1129,780,9921,
PEHA_2024.pdf,PEHA,2024,4,image,gemini_ocr,0,3478,3478,1,0.999,1129,736,5742,
PEHA_2024.pdf,PEHA,2024,5,image,gemini_ocr,0,3748,3748,1,0.999,1129,807,14898,
PEHA_2024.pdf,PEHA,2024,6,image,gemini_ocr,0,3486,3486,1,0.999,1129,756,5156,
PGLI_2023.pdf,PGLI,2023,1,image,gemini_ocr,0,3902,3902,1,1.0,1129,757,5797,
PGUN_2023.pdf,PGUN,2023,1,image,gemini_ocr,0,4446,4446,1,0.8966,1129,935,7320,
PGUN_2022.pdf,PGUN,2022,1,image,gemini_ocr,0,4448,4448,1,1.0,1129,915,8475,
PICO_2022.pdf,PICO,2022,1,image,gemini_ocr,0,4287,4287,6,0.8615,1129,927,4963,
PGUN_2024.pdf,PGUN,2024,1,image,gemini_ocr,0,3803,3803,1,1.0,1129,820,11070,
PJAA_2022.pdf,PJAA,2022,1,image,gemini_ocr,54,4025,4025,2,2.0018,1129,813,6342,
PJAA_2024.pdf,PJAA,2024,1,image,gemini_ocr,0,4137,4137,1,1.0,1129,877,5023,
PJAA_2023.pdf,PJAA,2023,1,image,gemini_ocr,0,4133,4133,2,1.9619,1129,849,6932,
PIPA_2023.pdf,PIPA,2023,1,image,gemini_ocr,0,4179,4179,1,1.0015,1129,911,6566,
PIPA_2023.pdf,PIPA,2023,2,image,gemini_ocr,0,3953,3953,1,1.0015,1129,935,6364,
PLIN_2023.pdf,PLIN,2023,1,image,gemini_ocr,0,4281,4281,1,0.9938,1129,791,6498,
PKPK_2024.pdf,PKPK,2024,1,image,gemini_ocr,0,7261,7261,2,0.9672,1129,1593,9457,
PMJS_2022.pdf,PMJS,2022,1,image,gemini_ocr,73,3964,3964,7,1.0054,1129,775,5633,
PLIN_2024.pdf,PLIN,2024,1,image,gemini_ocr,0,4517,4517,2,2.0026,1129,848,10993,
